"id","profileName","text","date","title","rating","images","helpful","Size","Color"
"R1QIMPAFJGUOTM","William McCarty","I dont really kno what do say but that they are my favorite hats even i have about 12 of them and they do as they are suppose to, Warm, comfortable, and last for along time.  They also fit great very snug.","Reviewed in the United States on January 2, 2021","Best benies ever!",5,"",0,"One Size","Black"
"R2L3HP06EIN2JC","Kyle Franklin","Nice boggin!","Reviewed in the United States on November 28, 2021","Had other Carhartt beanies like this and they are WARM!",5,"",0,"One Size","Coal Heather"
"R3MTXFOK2F1C6P","Jennifer Rabago","Very nice hat, too small for my noggin. I wear a size 7 5/8 fitted hat, this fits me like a yamaka, jk. But it's not the proper fit. It's a tight knit, which is a good thing, but you really can't stretch it out like some hats. But it looks great and is great quality, and it's definitely not their fault I have a huge head.","Reviewed in the United States on March 9, 2020","Really nice hat, wished it fit.",5,"",0,"One Size","Black"
"R2O2217SNCC27H","Victoria ","If you’re looking for a beanie this is it! The warmth is unmatched to any other beanie I own! I literally wear it everywhere! Work, Walmart, and the gym! It’s extremely easy to match out fits with as well!","Reviewed in the United States on February 22, 2021","If you’re looking for a beanie, THIS IS IT!",5,"https://images-na.ssl-images-amazon.com/images/I/81URj6Gkz+L.jpg",0,"One Size","Black/White"
"R99C17KUG3NMF","Buck","Like the nice bright color.  Will be easy for people to see me as I walk this winter.  Well made.  Haven't used it yet so not sure on the warmth rating.  I knew the brand was a quality product.  Would order again.","Reviewed in the United States on November 9, 2020","Great hat",5,"",0,"One Size","Brite Lime"
"RNBZUDNP5RB28","Kim Dobies","This is a gift","Reviewed in the United States on November 15, 2021","Good",5,"",0,"One Size","Brown"
"RPF4EORSEYGBJ","Brent D.","Nice hat! It fit a little differently from my last Carhart hat I’ve worn for years. I guess I should have expected it would have been a little different due to improvements or change is production. It’s great hat overall!","Reviewed in the United States on August 14, 2020","Updated a little over the years, still great product.",4,"",0,"One Size","Black"
"R1NEBGJQIGSCRF","Levi M.","if it carries the name carhartt, its performance will be legendary","Reviewed in the United States on September 29, 2021","5 stars",5,"",0,"One Size","Brown"
"RWWC5QSLERLHJ","Ga","I have a pretty big head and it was quite stretchy so it fit both me and my freind who has a thinner head, not sure if the hat is real because these are usually wayyyyy more pricey but overall really nice very warm for those wa days and cosy!","Reviewed in the United States on October 6, 2020","In love :)",5,"https://images-na.ssl-images-amazon.com/images/I/71Wd9REk0AL.jpg",0,"One Size","Brown"
"R1WAWIJ3WO31IV","Garrett","Good","Reviewed in the United States on December 3, 2021","Good",5,"",0,"One Size","Black"
"R3JEWCHBYTWUVV","teaneedz","This cap was packaged well and delivered in a box, inside a plastic bag, and flat. I love the feel and style of this cap which is now a favorite for my nighttime walks. The quality is top notch and I would order it again.","Reviewed in the United States on December 5, 2020","Great Watch Cap",5,"",0,"One Size","Brown"
"RA5A8UP3KQ72B","jace shedd","It’s very well made and keeps my head warm but I have a very large head and it’s big on me.","Reviewed in the United States on March 10, 2021","Good product runs big",4,"",0,"One Size","Black"
"RGRBWR7WJG08K","Jarrett Mattson","Was hoping for a closer color match, but I'm keeping it.","Reviewed in the United States on September 28, 2021","Not quite Carhartt Brown",5,"",1,"One Size","Brown"
"R22YSK7B907O6C","Lisa B.","Got the classic Carhartt brown- love the color. Fits snug but has stretch. Seems like it can fit all head types. The length of it allows a lot to play with, depending on your head size and look you want. Also for those interested, mine was made in Canada. I (know some are made in the US). Happy with the purchase. Quality great and what is expected from Carhartt. Fair price too.","Reviewed in the United States on December 23, 2019","Carhartt quality as usual",5,"",0,"One Size","Brown"
"R18M7DDE3H49","Harmony","Its a great beanie","Reviewed in the United States on November 5, 2021","cute",5,"",0,"One Size","Brown"
"R1QB4K03PGPCO","Monique d","Very nice beanie. Well made. Great material","Reviewed in the United States on October 23, 2021","Nice product",5,"",0,"One Size","Black"
"R2AIBGWY0T7GJH","M Snyder 0721","This hat is stylish, comfortable and warm. It is my favorite hat of the year. I wear it all of the time. My kids always want to take my hat. I had to get them their own.","Reviewed in the United States on February 27, 2021","comfortable and warm",5,"",0,"One Size","Black/White"
"R30Q5K95TMXXCL","Cynthia Kading","Great purchase!","Reviewed in the United States on November 24, 2021","Quality beanie",5,"",0,"One Size","Black"
"RNICC8O64Z49P","Jessica Patitucci","I like how warm it is.","Reviewed in the United States on October 29, 2021","Ran a little big but nothing drastic",5,"",0,"One Size","Black"
"RINB1AL033OCF","Sylvia","The only negative thing to say about this beanie is that it was far too large and looks very long off the top of my head.","Reviewed in the United States on January 12, 2021","Too Long",4,"",0,"One Size","Brown"
"R2MTBMC7729LEI","Ariel","It was a tad bit bigger than what I excepted it to be. But either way it was a nice fit.","Reviewed in the United States on March 9, 2021","Good quality, fair price.",4,"",0,"One Size","Black"
"R7L83T41REPHK","Amanda Brooke Harvey","Always comfortable","Reviewed in the United States on November 23, 2021","Comfortable fit",5,"",0,"One Size","Black"
"R3MGM9WYCJ3RGH","1968fastback","I like the warmth value on these. I feel the one I got was just a little too snug. However this is a top quality item and will keep your melon warm on cold winter days/nights.","Reviewed in the United States on March 18, 2021","A little tight on the head",5,"",0,"One Size","Dark Brown"
"R1WXHLQWQMMO31","Taylor Stevenson","Cute, a little more extra room in the hat if you’re looking for that “slouchy” look which isn’t what I was expecting but is fine. Not quite as soft and and stretchy as my north face version but you can’t beat the price.","Reviewed in the United States on December 19, 2020","Overall a good buy",5,"",0,"One Size","Brown"
"R2TSEFT795X6NB","rlt","definitely real carhartt love it, I have one in every color. all of the hats that are one solid color fit very well for an adult sized head. all of the beanies that are two colors mixed together fit very small, I stretched mine out over time so now they fit well","Reviewed in the United States on August 29, 2020","real carhart",5,"",0,"One Size","Heather Grey"
"R24RG8NU1MGQFT","Sparrow","Very tight, looks kind of silly (and I do not have a big head). Hopefully this will stretch out over time.","Reviewed in the United States on March 7, 2021","Tighter than expected.",4,"",0,"One Size","Black/White"
"R3EPKIKPHNAHV3","M","I bought this for my husband as a birthday present to replace one he had been wearing for what seems to be years. We just moved back to Ohio so I figured I’d get him a nice beanie to wear since it’s starting to snow. When he initially put it on he said it was a bit snug, but since wearing it he said it has comfortably stretched to fit his head. He said it’s very warm and soft. It seems to be of great quality and is a genuine carhartt product. I plan on ordering him a few more for the winter.","Reviewed in the United States on December 5, 2018","Genuine carhartt",5,"",1,"One Size","Black"
"R20VG075XMLLH9","Online","A warm stocking cap that is large enough to pull down over your ears and forget about. It’s bright orange color gives us a bit of protection when I’m walking the dog and crossing roads. A well-made and warm hat","Reviewed in the United States on January 23, 2021","A good quality warm stocking cap that stays put",5,"",0,"One Size","Bright Orange"
"REOGGYN0MECIJ","RT in Roanoke, VA","Warm and well made. I have a size 7 3/8 to 7 1/2 head and the fit is comfortable. I can double the material up over the ears and there is still some material left over on top to accommodate long hair or bigger heads but not so much you look like a Cone Head. I ordered a navy blue one at first. Because I liked it so much, it was made in America, and only cost $8  I ordered 3 more (orange, black, and dark green). All four are nice but I was surprised to find out the 3 newer ones were made in Canada. You can't tell the difference unless you look at the tag but I thought I was supporting American workers.","Reviewed in the United States on January 4, 2015","American and Canadian Made",4,"",1,"One Size","Navy"
"R2QXUTFZ12V2J8","Rachel Modi","Fit fine, but the fabric seems to stretch a lot which is frustrating. And I wish it wasn't as long... hoping to shrink it a little","Reviewed in the United States on January 6, 2021","Nice but",4,"",0,"One Size","Brown"
"RUKAYDDZO2P0P","Laura Longley","Like it but is a Christmas present for my husband. My daughter wanted the black but it is on back order so disappointed with that. I love Amazon but I need help with my plugs for Amazon lights . Who should I call?","Reviewed in the United States on December 15, 2020","Review",5,"",0,"One Size","Brite Lime"
"R3RN5NI5XU1NLB","kelsy  caruso","Bought this for myself and my boyfriend ended up wearing it more than I do! We both love this beanie, it’s super comfortable and looks great with anything. Definitely buy if you’re debating it, you won’t regret it!","Reviewed in the United States on February 16, 2021","Super cute and comfy!",5,"",0,"One Size","Brown"
"R1T5BUAL0NCNLS","Daniel Luperon Acevedo","No complains on this product","Reviewed in the United States on October 24, 2021","Very confortable and warm",5,"",0,"One Size","Navy"
"R2GA0XX6AXQCRT","Anoop Rawat","It’s a Carhartt beanie, 100% acrylic with the cuffed rim and it does the job perfectly. I like the Fluorescent lime green color because I wear it while running outdoors early morning before sunrise. It’s nothing fancy but it is warm and fits nicely and looks good.","Reviewed in the United States on October 20, 2020","Works great",5,"",0,"One Size","Brite Lime"
"R2TU5A3WAWYDIA","Jackie Valentine","I'm sure with wear it will calm down but this hat, brand new feels a little too snug. I have a small head as I am a 5'2 female. This was supposed to be a gift for a man but A. He doesnt deserve it and B. he's got a fat head.","Reviewed in the United States on August 9, 2021","This hat is hugging my head a little too aggressively.",3,"",0,"One Size","Black/White"
